X;Расход топлива;X;Угол дозатора
0.086919999999999;0,0000000000;0.086919999999999;0,0000000000
0.08791999999999861;0,0000000000;0.08791999999999861;0,0000000000
0.08891999999999822;0,0000000000;0.08891999999999822;0,0000000000
0.08991999999999783;0,0000000000;0.08991999999999783;0,0000000000
0.09090999999999745;0,0000000000;0.09090999999999745;0,0000000000
0.09190999999999706;0,0000000000;0.09190999999999706;0,0000000000
0.09290999999999668;0,0000000000;0.09290999999999668;0,0000000000
0.09390999999999629;0,0000000000;0.09390999999999629;0,0000000000
0.0949099999999959;0,0000000000;0.0949099999999959;0,0000000000
0.09590999999999551;0,0000000000;0.09590999999999551;0,0000000000
0.09690999999999513;0,0000000000;0.09690999999999513;0,0000000000
0.09790999999999474;0,0000000000;0.09790999999999474;0,0000000000
