x;consumption;x1;angle;
1.2547499999997527;0.0743035476028089;1.2547499999997527;0.8328020930334875;
1.2557499999997592;0.07495673187394944;1.2557499999997592;0.8394625602355602;
1.2567499999997658;0.07561242795490626;1.2567499999997658;0.8461460275299585;
1.2577499999997723;0.07627063151687878;1.2577499999997723;0.8528524552773754;
1.2587499999997789;0.0769313382385198;1.2587499999997789;0.8595818039067392;
1.2597399999997854;0.07758789939510818;1.2597399999997854;0.8662663984817306;
1.260739999999792;0.07825357457769248;1.260739999999792;0.8730412422096743;
1.2617399999997985;0.07892174004344764;1.2617399999997985;0.8798388889079299;
1.262739999999805;0.07959239150063654;1.262739999999805;0.8866592992765194;
1.2637399999998116;0.08026552466491083;1.2637399999998116;0.8935024340831117;
1.2647399999998181;0.08094113525929862;1.2647399999998181;0.9003682541629112;
1.2657399999998247;0.08161921901419122;1.2657399999998247;0.9072567204185374;
1.2667399999998312;0.08229977166733092;1.2667399999998312;0.9141677938199098;
1.2677399999998378;0.08298278896379772;1.2677399999998378;0.9211014354041309;
1.2687399999998443;0.08366826665599703;1.2687399999998443;0.9280576062753687;
1.2697299999998508;0.0843493090211059;1.2697299999998508;0.9349663697910119;
1.2707299999998574;0.08503967029292872;1.2707299999998574;0.9419672584911712;
1.271729999999864;0.08573247930374603;1.271729999999864;0.9489905605787219;
1.2727299999998705;0.08642773183506496;1.2727299999998705;0.9560362374242772;
1.273729999999877;0.08712542367565496;1.273729999999877;0.9631042504649409;
1.2747299999998836;0.08782555062153496;1.2747299999998836;0.9701945612041926;
1.2757299999998901;0.08852810847596121;1.2757299999998901;0.9773071312117734;
1.2767299999998967;0.08923309304941433;1.2767299999998967;0.9844419221235696;
1.2777299999999032;0.0899405001595872;1.2777299999999032;0.9915988956414996;
1.2787299999999098;0.09065032563137208;1.2787299999999098;0.9987780135333989;
1.2797199999999163;0.09135543096360287;1.2797199999999163;1.005907116091343;
1.2807199999999228;0.09207005658226797;1.2807199999999228;1.0131301878051053;
1.2817199999999294;0.09278708812179592;1.2817199999999294;1.020375289970741;
1.282719999999936;0.09350652143568189;1.282719999999936;1.027642384617965;
1.2837199999999425;0.09422835238455839;1.2837199999999425;1.0349314338418445;
1.284719999999949;0.0949525768361835;1.284719999999949;1.042242399802686;
1.2857199999999556;0.0956791906654283;1.2857199999999556;1.0495752447259186;
1.2867199999999621;0.09640818975426454;1.2867199999999621;1.0569299309019884;
1.2877199999999687;0.09713956999175248;1.2877199999999687;1.064306420686242;
1.2887199999999752;0.09787332727402834;1.2887199999999752;1.071704676498811;
1.2897099999999817;0.0986020844693317;1.2897099999999817;1.079050353548133;
1.2907099999999883;0.09934055988947477;1.2907099999999883;1.0864918122108755;
1.2917099999999948;0.100081400125942;1.2917099999999948;1.0939549249234939;
1.2927100000000014;0.10082460110298201;1.2927100000000014;1.1014396543635168;
1.293710000000008;0.10157015875185885;1.293710000000008;1.1089459632727061;
1.2947100000000145;0.10231806901083972;1.2947100000000145;1.1164738144569442;
1.295710000000021;0.1030683278251831;1.295710000000021;1.124023170786124;
1.2967100000000276;0.10382093114712634;1.2967100000000276;1.131593995194037;
1.2977100000000341;0.10457587493587384;1.2977100000000341;1.1391862506782682;
1.2987000000000406;0.10532557080325257;1.2987000000000406;1.1467236580240123;
1.2997000000000472;0.10608516012687887;1.2997000000000472;1.1543584515179328;
1.3007000000000537;0.10684707787676939;1.3007000000000537;1.1620145658303616;
1.3017000000000603;0.10761132003980697;1.3017000000000603;1.1696919642123063;
1.3027000000000668;0.10837788260978155;1.3027000000000668;1.1773906099780171;
1.3037000000000734;0.10914676158737821;1.3037000000000734;1.1851104665048764;
1.30470000000008;0.10991795298016549;1.30470000000008;1.1928514972332944;
1.3057000000000865;0.1106914528025829;1.3057000000000865;1.2006136656665938;
1.306700000000093;0.11146725707592978;1.306700000000093;1.2083969353709014;
1.3077000000000996;0.11224536182835322;1.3077000000000996;1.2162012699750457;
1.308690000000106;0.1130179477274285;1.308690000000106;1.223948275566028;
1.3096900000001126;0.11380061864378857;1.3096900000001126;1.2317944213623369;
1.3106900000001191;0.11458557820411316;1.3106900000001191;1.239661523681598;
1.3116900000001257;0.11537282246375381;1.3116900000001257;1.2475495464017248;
1.3126900000001323;0.1161623474848506;1.3126900000001323;1.255458453462796;
1.3136900000001388;0.1169541493363209;1.3136900000001388;1.2633882088669388;
1.3146900000001454;0.11774822409384732;1.3146900000001454;1.2713387766782274;
1.315690000000152;0.11854456783986626;1.315690000000152;1.2793101210225728;
1.3166900000001585;0.11934317666355587;1.3166900000001585;1.2873022060876194;
1.317690000000165;0.12014404666082507;1.317690000000165;1.2953149961226371;
1.3186800000001715;0.12093913150083004;1.3186800000001715;1.3032680186493517;
1.319680000000178;0.12174448964522944;1.319680000000178;1.3113219054577145;
1.3206800000001846;0.12255209733000773;1.3206800000001846;1.3193963907079072;
1.3216800000001911;0.12336195067781237;1.3216800000001911;1.3274914388940267;
