Rasvod_2
0,000000480500
0,000003990700
0,000013418100
0,000031375100
0,000060225200
0,000102107100
0,000158955400
0,000232520600
0,000324386600
0,000434768100
0,000567181300
0,000721786100
0,000899644200
0,001101715000
0,001328865600
0,001581878400
0,001861459400
0,002168244800
0,002502807700
0,002861893400
0,003253215900
0,003673706500
0,004123738300
0,004603645100
0,005113725000
0,005654243900
0,006225438000
0,006827516900
0,007460665900
0,008118249200
0,008813693400
0,009540637700
0,010299190700
0,011089445800
0,011911482900
0,012765369400
0,013651161300
0,014568904700
0,015518636000
0,016490407500
0,017503871200
0,018549385000
0,019626956300
0,020736586600
0,021878272400
0,023052005200
0,024257772400
0,025495557700
0,026765341000
0,028053923200
0,029387310700
0,030752618500
0,032149815600
0,033578868800
0,035039743100
0,036532401600
0,038056805800
0,039612915800
0,041200690500
0,042803737200
0,044454397500
0,046136592900
0,047850278200
0,049595407400
0,051371933800
0,053179810300
0,055018989100
0,056889421800
0,058791059600
0,060704371600
0,062667961400
0,064662608600
0,066688263000
0,068744874500
0,070832392600
0,072950766500
0,075099945600
0,077279878800
0,079490515000
0,081709238800
0,083980821900
0,086282954900
0,088615586600
0,090978665500
0,093372140100
0,095795959200
0,098250071400
0,100734425100
0,103248969000
0,105768055900
0,108342525600
0,110947032000
0,113581523700
0,116245949700
0,118940258700
0,121664399500
0,124418321100
0,127201972400
0,130015302600
0,132829684500
0,135701924000
0,138603690300
0,141534932600
0,144495600400
0,147485643000
0,150505010000
0,153553650900
0,156631515300
0,159738553200
0,162843208500
0,166008152000
0,169202119000
0,172425059500
0,175676923600
0,178957661700
0,182267223800
0,185605560500
0,188972622100
0,192368359300
0,195758337300
0,199210991800
0,202692174300
0,206201835800
0,209739927100
0,213306399300
0,216901203500
0,220524290800
0,224175612600
0,227855120100
0,231525549300
0,235261002200
0,239024495900
0,242815982100
0,246635412600
0,250482739200
0,254357913900
0,258260888600
0,262191615500
0,266150046700
0,270096136900
0,274109557800
0,278150540500
0,282219037500
0,286315001500
0,290438385100
0,294589141000
0,298767222000
0,302972581200
0,307205171400
0,311422213600
0,315708854100
0,320022585600
0,324363361400
0,328731134900
0,333125859600
0,337547489000
0,341995976800
0,346471276700
0,350973342400
0,355456707900
0,360011900600
0,364593721500
0,369202124800
0,373837064500
0,378498494900
0,383186370500
0,387900645700
0,392641274900
0,397408212700
0,402153351900
0,406972509100
0,411817839600
0,416689298400
0,421586840200
0,426510420400
0,431459993800
0,436435515900
0,441436941700
0,446464226800
0,451466667900
0,456545280300
0,461649618900
0,466779639300
0,471935297300
0,477116548800
0,482323349500
0,487555655500
0,492813422900
0,498096607700
0,503351955100
0,508685590400
0,514044512400
0,519428677500
0,524838042300
0,530272563200
0,535732197000
0,541216900400
0,546726630100
0,552261343100
0,557765276400
0,563349578000
0,568958734300
0,574592702500
0,580251439900
0,585934903700
0,591643051400
0,597375840300
0,603133228100
0,608915172400
0,614663444900
0,620494130600
0,626349246500
0,632228750400
0,638132600200
0,644060754200
0,650013170200
0,655989806600
0,661990621600
0,668015573600
0,674004011300
0,680076872000
0,686173745600
0,692294590500
0,698439365500
0,704608029300
0,710800540800
0,717016858900
0,723256942500
0,729520750800
0,735745250700
0,742056149200
0,748390650300
0,754748713300
0,761130297500
0,767535362500
0,773963867700
0,780415772800
0,786891037400
0,793389621300
0,799846150600
0,806391020300
0,812959089400
0,819550317800
0,826164665600
0,832802093000
0,839462560200
0,846146027500
0,852852455300
0,859581803900
0,866266398500
0,873041242200
0,879838888900
0,886659299300
0,893502434100
0,900368254200
0,907256720400
0,914167793800
0,921101435400
0,928057606300
0,934966369800
0,941967258500
0,948990560600
0,956036237400
0,963104250500
0,970194561200
0,977307131200
0,984441922100
0,991598895600
0,998778013500
1,005907116100
1,013130187800
1,020375290000
1,027642384600
1,034931433800
1,042242399800
1,049575244700
1,056929930900
1,064306420700
1,071704676500
1,079050353500
1,086491812200
1,093954924900
1,101439654400
1,108945963300
1,116473814500
1,124023170800
1,131593995200
1,139186250700
1,146723658000
1,154358451500
1,162014565800
1,169691964200
1,177390610000
1,185110466500
1,192851497200
1,200613665700
1,208396935400
1,216201270000
1,223948275600
1,231794421400
1,239661523700
1,247549546400
1,255458453500
1,263388208900
1,271338776700
1,279310121000
1,287302206100
1,295314996100
1,303268018600
1,311321905500
1,319396390700
1,327491438900
1,335607014600
1,343743082400
1,351899606900
1,360076553000
1,368273885400
1,376491569000
1,384647088300
1,392905166400
1,401183491000
1,409482027200
1,417800740100
1,426139594900
1,434498557000
1,442877591600
1,451276664200
1,459695740300
1,468050296100
1,476509076400
1,484987757200
1,493486304200
1,502004683200
1,510542859900
1,519100800300
1,527678470200
1,536275835600
1,544892862700
1,553443053900
1,562099106800
1,570774720100
1,579469860100
1,588184493200
1,596918585700
1,605672104100
1,614445015000
1,623237284800
1,632048880200
1,640791363600
1,649641317900
1,658510498400
1,667398871900
1,676306405300
1,685233065700
1,694178819900
1,703143635200
1,712127478600
1,721130317400
1,730061806900
1,739102349100
1,748161788800
1,757240093500
1,766337230700
1,775453168000
1,784587872800
1,793741313000
1,802913456000
1,812104269800
1,821221535500
1,830449408300
1,839695855700
1,848960845800
1,858244346500
1,867546325900
1,876866752200
1,886205593500
1,895562818200
1,904938394500
1,914238261200
1,923650263100
1,933080522200
1,942529007000
1,951995686100
1,961480528100
1,970983501700
1,980504575600
1,990043718600
1,999600899600
2,009080246600
2,018673230700
2,028284159900
2,037913003300
2,047559730100
2,057224309300
2,066906710200
2,076606902100
2,086324854200
2,096060536000
2,105716295600
2,115487168600
2,125275680000
2,135081799300
2,144905496400
2,154746740700
2,164605502200
2,174481750500
2,184375455500
2,194286587200
2,204115744100
2,214061465400
2,224024523600
2,234004888900
2,244002531300
2,254017421200
2,264049528700
2,274098824200
2,284165278000
2,294248860500
2,304248450900
2,314366031900
2,324500653400
2,334652286100
2,344820900700
2,355006467900
2,365208958400
2,375428343100
2,385664592800
2,395917678500
2,406084789000
2,416371291900
2,426674544100
2,436994516700
2,447331180800
2,457684507800
2,468054468800
2,478441035200
2,488844178300
2,499263869500
2,509595636600
2,520048173800
2,530517174000
2,541002608800
2,551504449800
2,562022668700
2,572557237400
2,583108127500
2,593675311000
2,604258759800
2,614752368600
2,625368101800
2,636000016500
2,646648084900
2,657312279000
2,667992571100
2,678688933300
2,689401338100
2,700129757600
2,710874164300
2,721526848100
2,732302987300
2,743095031500
2,753902953100
2,764726724700
2,775566319100
2,786421709000
2,797292867100
2,808179766100
2,819082379100
2,829891418200
2,840825221100
2,851774657000
2,862739699000
2,873720320000
2,884716493200
2,895728191800
2,906755389000
2,917798058100
2,928856172400
2,939818893800
2,950907664800
2,962011801600
2,973131277500
2,984266066100
2,995416141100
3,006581476000
3,017762044500
3,028957820400
3,040168777400
3,051282553300
3,062523642900
3,073779835400
3,085051104900
3,096337425300
3,107638770600
3,118955114900
3,130286432400
3,141632697200
3,152993883600
3,164256131300
3,175646935000
3,187052583500
3,198473051000
3,209908312100
3,221358341300
3,232823113000
3,244302601900
3,255796782400
3,267305629400
3,278713810300
3,290251768200
3,301804317000
3,313371431500
3,324953086600
3,336549257200
3,348159918300
3,359785044900
3,371424611900
3,383078594600
3,394630213200
3,406312809000
3,418009746200
3,429721000100
3,441446545900
3,453186359000
3,464940414700
3,476708688600
3,488491156100
3,500287792700
3,511980396200
3,523805156600
3,535644013100
3,547496941500
3,559363917400
3,571244916600
3,583139914900
3,595048888300
3,606971812400
3,618908663400
3,630739840900
3,642704334700
3,654682683600
3,666674863800
3,678680851200
3,690700622100
3,702734152700
3,714781419400
3,726842398300
3,738917065800
3,750884447400
3,762986285100
3,775101740900
3,787230791400
3,799373413000
3,811529582400
3,823699276200
3,835882471100
3,848079143700
3,860289270900
3,872390527400
3,884627360000
3,896877577900
3,909141157900
3,921418077100
3,933708312200
3,946011840500
3,958328639000
3,970658684700
3,983001954800
3,995234796600
4,007604315400
4,019986990600
4,032382799400
4,044791719200
4,057213727300
4,069648801100
4,082096918100
4,094558055900
4,107032191800
4,119394368300
4,131894304100
4,144407171200
4,156932947200
4,169471610000
4,182023137300
4,194587506800
4,207164696400
4,219754684100
4,232357447600
4,244846746800
4,257474868900
4,270115701100
4,282769221600
4,295435408300
4,308114239400
4,320805693200
4,333509747800
4,346226381600
4,358955572700
4,371569820300
4,384323936300
4,397090544900
4,409869624700
4,422661154200
4,435465111900
4,448281476300
4,461110226000
4,473951339600
4,486804795900
4,499541854700
4,512419809500
4,525310043200
4,538212534900
4,551127263200
4,564054207100
4,576993345600
4,589944657500
4,602908121900
4,615883717700
4,628741487200
4,641741162500
4,654752906900
4,667776699400
4,680812519300
4,693860345800
4,706920158300
4,719991936000
4,733075658300
4,746171304600
4,759147719900
4,772267033800
4,785398210200
4,798541228700
4,811696068900
4,824862710300
4,838041132700
4,851231315600
4,864433238800
4,877646882000
4,890739913800
4,903976819700
4,917225385300
4,930485590400
4,943757414900
4,957040838900
4,970335842300
4,983642405000
4,996960507200
5,010290128900
5,023497782300
5,036850268800
5,050214215500
5,063589602700
5,076976410500
5,090374619400
5,103784209500
5,117205161300
5,130637455200
5,144081071600
5,157401385800
5,170867475800
5,184344830000
5,197833428900
5,211333253200
5,224844283400
5,238366500200
5,251899884400
5,265444416600
5,279000077600
5,292431125500
5,306008875700
5,319597697500
5,333197571500
5,346808478900
5,360430400600
5,374063317500
5,387707210700
5,401362061300
5,415027850200
5,428567737700
5,442255238100
5,455953620500
5,469662866300
5,483382956600
5,497113872800
5,510855596100
5,524608108000
5,538371389800
5,552145422900
5,565792288100
5,579587661100
5,593393730200
5,607210476700
5,621037882200
5,634875928400
5,648724597000
5,662583869500
5,676453727600
5,690334153200
5,704086166100
5,717987566600
5,731899480100
5,745821888400
5,759754773400
5,773698117100
5,787651901400
5,801616108200
5,815590719700
5,829575717800
5,843431079700
5,857436693900
5,871452641200
5,885478903900
5,899515464100
5,913562304000
5,927619405900
5,941686752100
5,955764324900
5,969852106700
5,983809049700
5,997917094900
6,012035296500
6,026163637000
6,040302098800
6,054450664500
6,068609316700
6,082778037900
6,096956810800
6,111145618100
6,125202404600
6,139411128600
6,153629835400
6,167858507500
6,182097127900
6,196345679300
6,210604144700
6,224872506800
6,239150748700
6,253438853300
6,267593775400
6,281901456100
6,296218948700
6,310546236300
6,324883302000
6,339230128800
6,353586699900
6,367952998600
6,382329008000
6,396714711400
6,410966090400
6,425371035100
6,439785623900
6,454209840000
6,468643667000
6,483087088100
6,497540087000
6,512002646900
6,526474751500
6,540956384300
6,555302570300
6,569803115200
6,584313139200
6,598832626000
6,613361559100
6,627899922400
6,642447699500
6,657004874200
6,671571430300
6,686147351500
6,700586722900
6,715181232900
6,729785059800
6,744398187500
6,759020600100
6,773652281600
6,788293215800
6,802943386900
6,817602778900
6,832271375900
6,846802338700
6,861489206500
6,876185231800
6,890890399000
6,905604692100
6,920328095600
6,935060593600
6,949802170500
6,964552810500
6,979312498200
6,993933485900
7,008711131800
7,023497778600
7,038293410900
7,053098013100
7,067911569800
7,082734065500
7,097565484800
7,112405812300
7,127255032600
7,141964505500
7,156831376900
7,171707095300
7,186591645500
7,201485012200
7,216387180200
7,231298134300
7,246217859500
7,261146340400
7,276083562100
7,290880006900
7,305834577800
7,320797844400
7,335769791800
7,350750404900
7,365739668800
7,380737568500
7,395744089200
7,410759216100
7,425782934200
7,440664863300
7,455705633900
7,470754951500
7,485812801400
7,500879168800
7,515954039100
7,531037397500
7,546129229500
7,561229520400
7,576338255700
7,591304207400
7,606429703500
7,621563600500
7,636705883800
7,651856539100
7,667015551800
7,682182907500
7,697358591900
7,712542590500
7,727734889100
7,742783426400
7,757992199300
7,773209229300
7,788434502300
7,803668004000
7,818909720300
7,834159636900
7,849417739800
7,864684014700
7,879958447700
7,895088158500
7,910378784000
7,925677525600
7,940984369100
7,956299300700
7,971622306400
7,986953372200
8,002292484200
8,017639628600
8,032994791600
8,048204287900
8,063575366600
8,078954422500
8,094341441800
8,109736410900
8,125139316100
8,140550143500
8,155968879700
8,171395510800
8,186830023400
8,202117941100
8,217568097300
8,233026094400
8,248491918700
8,263965556900
8,279446995400
8,294936220800
8,310433219700
8,325937978600
8,341450484200
8,356815482500
8,372343364300
8,387878952800
8,403422234900
8,418973197200
8,434531826400
8,450098109500
8,465672033100
8,481253584100
8,496842749300
8,512283510500
8,527887789000
8,543499642600
8,559119058100
8,574746022700
8,590380523100
8,606022546400
8,621672079800
8,637329110100
8,652993624500
8,668508853300
8,684188222600
8,699875037500
8,715569285100
8,731270952700
8,746980027300
8,762696496300
8,778420346800
8,794151566200
8,809890141800
8,825478565300
8,841231741900
8,856992236800
8,872760037300
8,888535130900
8,904317505100
8,920107147100
8,935904044600
8,951708185000
8,967519555900
8,983179923100
8,999005645300
9,014838560800
9,030678657100
9,046525921900
9,062380342700
9,078241907200
9,094110603200
9,109986418200
9,125869340100
9,141600421400
9,157497449500
9,173401547900
9,189312704400
9,205230906800
9,221156142900
9,237088400700
9,253027668100
9,268973932900
9,284927183100
9,300727769900
9,316694885200
9,332668950000
9,348649952300
9,364637880000
9,380632721400
9,396634464400
9,412643097100
9,428658607700
9,444680984400
9,460549889000
9,476585893900
9,492628729500
9,508678384000
9,524734845600
9,540798102700
9,556868143500
9,572944956400
9,589028529600
9,605118851500
9,621054906600
9,637158623900
9,653269055200
9,669386188900
9,685510013400
9,701640517300
9,717777689000
9,733921517000
9,750071989900
9,766229096100
9,782231154400
9,798401427100
9,814578299200
9,830761759100
9,846951795600
9,863148397400
9,879351553000
9,895561251200
9,911777480800
9,928000230400
9,944067164200
9,960302855400
9,976545033100
9,992793686200
10,009048803500
10,025310373900
10,041578386200
10,057852829400
10,074133692300
10,090420963900
10,106551664800
10,122851656900
