X;Amper_A;X;Amper_B;X;Amper_C;X;Amper;
0.02597999999999911;14.259379305785993;0.02597999999999911;-8.870050254194096;0.02597999999999911;-5.389329051591897;0.02597999999999911;10.18254318796863;
0.02697999999999907;14.182474713817113;0.02697999999999907;-4.930372505471016;0.02697999999999907;-9.252102208346095;0.02697999999999907;10.182543187967157;
0.02797999999999903;12.717290681776273;0.02797999999999903;-0.5080755439567186;0.02797999999999903;-12.209215137819546;0.02797999999999903;10.18254318797163;
0.02897999999999899;10.007249631224628;0.02897999999999899;3.963955391781351;0.02897999999999899;-13.97120502300597;0.02897999999999899;10.182543187968726;
0.02997999999999895;6.3176292621621934;0.02997999999999895;8.047966755271514;0.02997999999999895;-14.365596017433697;0.02997999999999895;10.18254318796292;
0.030969999999998908;2.0543824940405506;0.030969999999998908;11.316265039146906;0.030969999999998908;-13.37064753318745;0.030969999999998908;10.182543187972414;
0.03196999999999912;-2.4505840091254845;0.03196999999999912;13.514403330156096;0.03196999999999912;-11.063819321030604;0.03196999999999912;10.18254318796514;
0.03296999999999942;-6.715670275282629;0.03296999999999942;14.389657662862904;0.03296999999999942;-7.673987387580269;0.03296999999999942;10.182543187983454;
0.03396999999999973;-10.323379944041298;0.03396999999999973;13.856352044851299;0.03396999999999973;-3.5329721008099955;0.03396999999999973;10.182543187976023;
0.034970000000000036;-12.920565256657605;0.034970000000000036;11.96669014581291;0.034970000000000036;0.9538751108446939;0.034970000000000036;10.182543187968522;
0.03597000000000034;-14.252995619080687;0.03597000000000034;8.905645238475845;0.03597000000000034;5.34735038060484;0.03597000000000034;10.182543187961043;
0.03697000000000065;-14.19024346388362;0.03697000000000065;4.97285372592126;0.03697000000000065;9.217389737962357;0.03697000000000065;10.182543187979359;
0.037970000000000954;-12.738451409167979;0.037970000000000954;0.5532846427633119;0.037970000000000954;12.18516676640466;0.037970000000000954;10.182543187971982;
0.03897000000000126;-10.039730976519357;0.03897000000000126;-3.9204437961824206;0.03897000000000126;13.960174772701766;0.03897000000000126;10.182543187964491;
0.039960000000001564;-6.398811434408939;0.039960000000001564;-7.972777947261864;0.039960000000001564;14.371589381670795;0.039960000000001564;10.182543187973232;
0.04096000000000187;-2.0991493887586175;0.04096000000000187;-11.288231332014929;0.04096000000000187;13.387380720773534;0.04096000000000187;10.182543187965505;
0.041960000000002176;2.4059920247136493;0.041960000000002176;-13.498713984296682;0.041960000000002176;11.092721959583017;0.041960000000002176;10.182543187983505;
0.04296000000000248;6.675618175256599;0.04296000000000248;-14.387848460686115;0.04296000000000248;7.712230285429498;0.04296000000000248;10.182543187975849;
0.04396000000000279;10.29178830703424;0.04396000000000279;-13.868600083712074;0.04396000000000279;3.5768117766778196;0.04396000000000279;10.182543187968426;
0.044960000000003095;12.900526492211423;0.044960000000003095;-11.991796502330937;0.044960000000003095;-0.9087299898805034;0.044960000000003095;10.18254318796101;
0.0459600000000034;14.246471261116373;0.0459600000000034;-8.941152327557637;0.0459600000000034;-5.305318933558746;0.0459600000000034;10.182543187979135;
0.04696000000000371;14.19787216194313;0.04696000000000371;-5.015285866278077;0.04696000000000371;-9.182586295665056;0.04696000000000371;10.182543187971325;
0.04796000000000401;12.759486413171276;0.04796000000000401;-0.5984882808632543;0.04796000000000401;-12.160998132308025;0.04796000000000401;10.182543187963605;
0.04896000000000432;10.072113233727675;0.04896000000000432;3.876893507415526;0.04896000000000432;-13.949006741143199;0.04896000000000432;10.182543187981592;
0.04995000000000462;6.439307990156811;0.04995000000000462;7.935065325374228;0.04995000000000462;-14.374373315531031;0.04995000000000462;10.182543187964784;
0.05095000000000493;2.143895565705758;0.05095000000000493;11.260086214636013;0.05095000000000493;-13.40398178034176;0.05095000000000493;10.182543187983093;
0.051950000000005235;-2.36137629411096;0.051950000000005235;13.482891411539958;0.051950000000005235;-11.121515117428983;0.051950000000005235;10.18254318797566;
0.05295000000000554;-6.63550018957783;0.05295000000000554;14.38589725625357;0.05295000000000554;-7.750397066675721;0.05295000000000554;10.18254318796811;
0.05395000000000585;-10.260095094235716;0.05395000000000585;13.880711245086445;0.05395000000000585;-3.6206161508507133;0.05395000000000585;10.182543187960304;
0.054950000000006154;-12.880360404820925;0.054950000000006154;12.016784504672264;0.054950000000006154;0.8635759001486726;0.054950000000006154;10.182543187978267;
0.05595000000000646;-14.23980629619448;0.05595000000000646;8.976571171054626;0.05595000000000646;5.263235125139866;0.05595000000000646;10.182543187970529;
0.056950000000006766;-14.205360732732855;0.056950000000006766;5.057668507771551;0.056950000000006766;9.14769222496131;0.056950000000006766;10.182543187962915;
0.05795000000000707;-12.780395486210491;0.05795000000000707;0.6436860120904009;0.05795000000000707;12.136709474120117;0.05795000000000707;10.182543187981201;
0.05895000000000738;-10.104396083218532;0.05895000000000738;-3.8333049552674874;0.05895000000000738;13.937701038486042;0.05895000000000738;10.182543187973803;
0.05994000000000768;-6.479740992516418;0.05994000000000768;-7.897274387648366;0.05994000000000768;14.377015380164794;0.05994000000000768;10.182543187982718;
0.06094000000000799;-2.1886205832575523;0.06094000000000799;-11.231829964727538;0.06094000000000799;13.42045054798509;0.06094000000000799;10.182543187974925;
0.061940000000008294;2.316737257699989;0.061940000000008294;-13.466935768095556;0.061940000000008294;11.15019851039556;0.061940000000008294;10.182543187967244;
0.0629400000000083;6.595316714210014;0.0629400000000083;-14.38380406882275;0.0629400000000083;7.788487354612719;0.0629400000000083;10.182543187959517;
0.06394000000000791;10.228300618492698;0.06394000000000791;-13.892685409469493;0.06394000000000791;3.664384790976768;0.06394000000000791;10.18254318797759;
0.06494000000000752;12.860067193440551;0.06494000000000752;-12.041653906173108;0.06494000000000752;-0.8184132872674702;0.06494000000000752;10.18254318797021;
0.06594000000000713;14.233000790136337;0.06594000000000713;-9.01190141940978;0.06594000000000713;-5.221099370726587;0.06594000000000713;10.182543187962798;
0.06694000000000674;14.212709102379709;0.06694000000000674;-5.100001232107705;0.06694000000000674;-9.112707870272033;0.06694000000000674;10.18254318798083;
0.06794000000000636;12.801178421879086;0.06794000000000636;-0.6888773904065232;0.06794000000000636;-12.112301031472589;0.06794000000000636;10.182543187973026;
0.06894000000000597;10.136579206395048;0.06894000000000597;3.789678569951916;0.06894000000000597;-13.926257776346985;0.06894000000000597;10.18254318796534;
0.06993000000000558;6.520110042443775;0.06993000000000558;7.859405506980703;0.06993000000000558;-14.379515549424493;0.06993000000000558;10.18254318797414;
0.0709300000000052;2.233324000005956;0.0709300000000052;11.203462861192827;0.0709300000000052;-13.436786861198787;0.0709300000000052;10.182543187966587;
0.07193000000000481;-2.272075356051607;0.07193000000000481;13.450847211473102;0.07193000000000481;-11.178771855421488;0.07193000000000481;10.182543187984926;
0.07293000000000442;-6.555068145760869;0.07293000000000442;14.381568919091244;0.07293000000000442;-7.826500773330361;0.07293000000000442;10.182543187977503;
0.07393000000000403;-10.19640519351288;0.07393000000000403;13.90452245862737;0.07393000000000403;-3.7081172651144687;0.07393000000000403;10.182543187969781;
0.07493000000000365;-12.839647058388111;0.07493000000000365;12.06640446141189;0.07493000000000365;0.7732425969762455;0.07493000000000365;10.182543187961992;
0.07593000000000326;-14.226054810144213;0.07593000000000326;9.047142723944193;0.07593000000000326;5.178912086200053;0.07593000000000326;10.182543187979974;
0.07693000000000287;-14.219917198291363;0.07693000000000287;5.142283621492338;0.07693000000000287;9.077633576799057;0.07693000000000287;10.182543187972248;
0.07793000000000248;-12.82183501508373;0.07793000000000248;0.7340619697789945;0.07793000000000248;12.087773045304761;0.07793000000000248;10.182543187964702;
0.0789300000000021;-10.168662285640506;0.0789300000000021;-3.7460147820659775;0.0789300000000021;13.914677067706503;0.0789300000000021;10.182543187983077;
0.07992000000000171;-6.560414741518868;0.07992000000000171;-7.821459057153494;0.07992000000000171;14.381873798672373;0.07992000000000171;10.182543187966447;
0.08092000000000132;-2.2780053747384277;0.08092000000000132;-11.174985184041473;0.08092000000000132;13.452990558779902;0.08092000000000132;10.182543187984443;
0.08192000000000094;2.2273910299123623;0.08192000000000094;-13.434625900378157;0.08192000000000094;11.207234870465788;0.08192000000000094;10.18254318797667;
0.08292000000000055;6.514754881403329;0.08292000000000055;-14.37919182904237;0.08292000000000055;7.864436947639024;0.08292000000000055;10.18254318796893;
0.08392000000000016;10.16440913413089;0.08392000000000016;-13.916222275760653;0.08392000000000016;3.7518131416297384;0.08392000000000016;10.182543187961215;
0.08491999999999977;12.819100201243998;0.08491999999999977;-12.091035926129871;0.08491999999999977;-0.7280642751141543;0.08491999999999977;10.182543187979356;
0.08591999999999939;14.218968424696696;0.08591999999999939;-9.082294736823656;0.08591999999999939;-5.136673687873069;0.08591999999999939;10.182543187971973;
0.086919999999999;14.226984949362656;0.086919999999999;-5.1845152586153285;0.086919999999999;-9.04246969074736;0.086919999999999;10.18254318796457;
0.08791999999999861;12.842365061979173;0.08791999999999861;-0.7792393042425594;0.08791999999999861;-12.063125757736639;0.08791999999999861;10.182543187982535;
0.08891999999999822;10.200645004281679;0.08891999999999822;3.702314022499039;0.08891999999999822;-13.90295902678074;0.08891999999999822;10.182543187974764;
0.08991999999999783;6.560414741498257;0.08991999999999783;7.821459057173815;0.08991999999999783;-14.381873798672085;0.08991999999999783;10.182543187967088;
0.09090999999999745;2.322664266487315;0.09090999999999745;11.146397214259025;0.09090999999999745;-13.469061480746346;0.09090999999999745;10.182543187975908;
0.09190999999999706;-2.1826847203245627;0.09190999999999706;13.418271994950048;0.09190999999999706;-11.235587274625479;0.09190999999999706;10.182543187968408;
0.09290999999999668;-6.474377319045704;0.09290999999999668;14.37667282217628;0.09290999999999668;-7.902295503130562;0.09290999999999668;10.182543187961006;
0.09390999999999629;-10.132312756172427;0.09390999999999629;13.927784745430595;0.09390999999999629;-3.7954719892581457;0.09390999999999629;10.182543187979231;
0.0949099999999959;-12.798426824715447;0.0949099999999959;12.11554805718557;0.0949099999999959;0.6828787675299057;0.0949099999999959;10.18254318797146;
0.09590999999999551;-14.211741703770832;0.09590999999999551;9.117357111121342;0.09590999999999551;5.0943845926495195;0.09590999999999551;10.18254318796371;
0.09690999999999513;-14.233912285868128;0.09690999999999513;5.226695726661206;0.09690999999999513;9.00721655920695;0.09690999999999513;10.1825431879817;
0.09790999999999474;-12.862768359890149;0.09790999999999474;0.8244089479424874;0.09790999999999474;12.038359411947688;0.09790999999999474;10.182543187974012;
0.09890999999999435;-10.23252704667409;0.09890999999999435;-3.6585767225887538;0.09890999999999435;13.891103769262862;0.09890999999999435;10.182543187966582;
0.09990999999999396;-6.600654691928644;0.09990999999999396;-7.783435412738409;0.09990999999999396;14.384090104667063;0.09990999999999396;10.182543187984868;
0.10089999999999358;-2.3673002344791905;0.10089999999999358;-11.117699234036168;0.10089999999999358;13.484999468515364;0.10089999999999358;10.182543187968214;
0.10189999999999319;2.13795686851791;0.10189999999999319;-13.401785656594306;0.10189999999999319;11.26382878807639;0.10189999999999319;10.182543187960437;
0.1028999999999928;6.433935857229025;0.1028999999999928;-14.374011923390368;0.1028999999999928;7.9400760661613266;0.1028999999999928;10.182543187978368;
0.10389999999999242;10.100116376339425;0.10389999999999242;-13.939209753455957;0.10389999999999242;3.8390933771165088;0.10389999999999242;10.182543187970634;
0.10489999999999203;12.777627132881351;0.10489999999999203;-12.139940612671486;0.10489999999999203;-0.6376865202098938;0.10489999999999203;10.182543187962972;
0.10589999999999164;14.204374718731067;0.10589999999999164;-9.15232950079357;0.10589999999999164;-5.052045217937527;0.10589999999999164;10.182543187981208;
0.10689999999999125;14.240699139373719;0.10689999999999125;-5.268824609334338;0.10689999999999125;-8.97187453003941;0.10689999999999125;10.182543187973817;
0.10789999999999086;12.88304470747219;0.10789999999999086;-0.8695704550606316;0.10789999999999086;-12.013474252411585;0.10789999999999086;10.18254318796631;
0.10889999999999048;10.264308098170533;0.10889999999999048;3.6148033140279336;0.10889999999999048;-13.879111412198442;0.10889999999999048;10.182543187984246;
0.10989999999999009;6.64082949656145;0.10989999999999009;7.745334948902507;0.10989999999999009;-14.386164445463928;0.10989999999999009;10.18254318797652;
0.1108899999999897;2.411912838172082;0.1108899999999897;11.088891526610174;0.1108899999999897;-13.500804364782226;0.1108899999999897;10.182543187959622;
0.11188999999998932;-2.0932079159648813;0.11188999999998932;13.385167048065165;0.11188999999998932;-11.29195913210026;0.11188999999998932;10.182543187977647;
0.11288999999998893;-6.393430895032136;0.11288999999998893;14.371209158872965;0.11288999999998893;-7.97777826384081;0.11288999999998893;10.182543187970227;
0.11388999999998854;-10.067820312435911;0.11388999999998854;13.95049718710982;0.11388999999998854;-3.882676874673897;0.11388999999998854;10.182543187962818;
0.11488999999998815;-12.756701331066706;0.11488999999998815;12.164213351867712;0.11488999999998815;0.5924879791989903;0.11488999999998815;10.182543187980945;
0.11588999999998777;-14.196867542208658;0.11588999999998777;9.187211560660733;0.11588999999998777;5.009655981547868;0.11588999999998777;10.182543187973147;
0.11688999999998738;-14.247345442927472;0.11688999999998738;5.310901490835695;0.11688999999998738;8.93644395209172;0.11688999999998738;10.182543187965445;
0.11788999999998699;-12.903193904627164;0.11788999999998699;0.9147233798526068;0.11788999999998699;11.988470524774504;0.11788999999998699;10.182543187983441;
0.1188899999999866;-10.295987845074775;0.1188899999999866;-3.5709942287932486;0.1188899999999866;13.866982073867982;0.1188899999999866;10.182543187975817;
0.11988999999998622;-6.680938758887138;0.11988999999998622;-7.707158041738862;0.11988999999998622;14.388096800625974;0.11988999999998622;10.18254318796837;
0.12087999999998583;-2.4565016372485333;0.12087999999998583;-11.059974376341378;0.12087999999998583;13.516476013589898;0.12087999999998583;10.18254318797753;
0.12187999999998544;2.0484383042703014;0.12187999999998544;-13.368416333301179;0.12187999999998544;11.319978029030882;0.12187999999998544;10.182543187969898;
0.12287999999998506;6.352862832252098;0.12287999999998506;-14.368264556323084;0.12287999999998506;8.015401724071008;0.12287999999998506;10.182543187962104;
0.12387999999998467;10.035424883247945;0.12387999999998467;-13.961646935018651;0.12387999999998467;3.9262220517707465;0.12387999999998467;10.18254318798008;
0.12487999999998428;12.735649625719327;0.12487999999998428;-12.18836603516618;0.12487999999998428;-0.5472835905530969;0.12487999999998428;10.182543187972353;
0.12587999999998511;14.189220248335097;0.12587999999998511;-9.22200294645709;0.12587999999998511;-4.96721730187795;0.12587999999998511;10.182543187964757;
0.12687999999998612;14.253851130967389;0.12687999999998612;-5.352925955879767;0.12687999999998612;-8.900925175087567;0.12687999999998612;10.18254318798305;
0.12787999999998712;12.923215752444252;0.12787999999998712;-0.9598672767102733;0.12787999999998712;-11.963348475733927;0.12787999999998712;10.182543187975652;
0.12887999999998812;10.327565974737674;0.12887999999998812;3.5271498992856825;0.12887999999998812;-13.85471587402331;0.12887999999998812;10.182543187968053;
0.12987999999998912;6.720982083046039;0.12987999999998912;7.668905068035504;0.12987999999998912;-14.389887151081512;0.12987999999998912;10.182543187960245;
0.1308699999999901;2.5010661916564505;0.1308699999999901;11.03094806855082;0.1308699999999901;-13.53201426020726;0.1308699999999901;10.182543187969035;
0.1318699999999911;-2.003648475318075;0.1318699999999911;13.35153367766463;0.1318699999999911;-11.34788520234656;0.1318699999999911;10.18254318796132;
0.1328699999999921;-6.312232069314155;0.1328699999999921;14.365178144840085;0.1328699999999921;-8.052946075525954;0.1328699999999921;10.182543187979409;
0.1338699999999931;-10.002930408430823;0.1338699999999931;13.972658887078403;0.1338699999999931;-3.969728478647623;0.1338699999999931;10.182543187972033;
0.1348699999999941;-12.71447222465249;0.1348699999999941;12.212398424214127;0.1348699999999941;0.5020738004383073;0.1348699999999941;10.182543187964624;
0.1358699999999951;-14.181432912625583;0.1358699999999951;9.256703314819298;0.1358699999999951;4.92472959780623;0.1358699999999951;10.18254318798266;
0.1368699999999961;-14.260216139217961;0.1368699999999961;5.394897589710093;0.1368699999999961;8.86531854950781;0.1368699999999961;10.182543187974868;
0.1378699999999971;-12.943110053338339;0.1378699999999971;1.005001700065187;0.1378699999999971;11.938108353273096;0.1378699999999971;10.182543187967193;
0.1388699999999981;-10.359042175491819;0.1388699999999981;-3.483270758234026;0.1388699999999981;13.842312933725804;0.1388699999999981;10.182543187959464;
0.1398699999999991;-6.760959073824623;0.1398699999999991;-7.630576405371085;0.1398699999999991;14.391535479195676;0.1398699999999991;10.182543187977563;
0.1408600000000001;-2.545606061550561;0.1408600000000001;-11.001812889757096;0.1408600000000001;13.547418951307645;0.1408600000000001;10.182543187961068;
0.1418600000000011;1.9588388711859521;0.1418600000000011;-13.3345192478221;0.1418600000000011;11.375680376636153;0.1418600000000011;10.182543187979302;
0.1428600000000021;6.271539007160762;0.1428600000000021;-14.361949954811585;0.1428600000000021;8.090410947650849;0.1428600000000021;10.182543187971586;
0.1438600000000031;9.970337208727916;0.1438600000000031;-13.983532934636093;0.1438600000000031;4.013195725908214;0.1438600000000031;10.18254318796381;
0.1448600000000041;12.693169336917567;0.1448600000000041;-12.236310281840403;0.1448600000000041;-0.4568590550771145;0.1448600000000041;10.182543187981805;
0.1458600000000051;14.173505611859015;0.1458600000000051;-9.29131232324515;0.1458600000000051;-4.882193288613809;0.1458600000000051;10.18254318797409;
0.1468600000000061;14.266440404891986;0.1468600000000061;-5.436815978077448;0.1468600000000061;-8.829624426814483;0.1468600000000061;10.18254318796656;
0.1478600000000071;12.962876610961995;0.1478600000000071;-1.0501262044585649;0.1478600000000071;-11.912750406503376;0.1478600000000071;10.1825431879592;
0.1488600000000081;10.390416136697613;0.1488600000000081;3.4393572387312603;0.1488600000000081;-13.829773375428829;0.1488600000000081;10.182543187977474;
0.1498500000000091;6.84071247769467;0.1498500000000091;7.553693526857133;0.1498500000000091;-14.394406004551776;0.1498500000000091;10.182543187960569;
0.1508500000000101;2.5901208073304254;0.1508500000000101;10.972569127550106;0.1508500000000101;-13.562689934880517;0.1508500000000101;10.182543187978467;
0.1518500000000111;-1.9140099340830306;0.1518500000000111;13.317373211616912;0.1518500000000111;-11.403363277533888;0.1518500000000111;10.182543187970738;
0.1528500000000121;-6.230784047450553;0.1528500000000121;14.358580018134408;0.1528500000000121;-8.127795970683877;0.1528500000000121;10.18254318796304;
0.1538500000000131;-9.937645605861155;0.1538500000000131;13.994268970399776;0.1538500000000131;-4.05662336453866;0.1538500000000131;10.182543187981192;
0.1548500000000141;-12.671741172686284;0.1548500000000141;12.260101372003257;0.1548500000000141;0.4116398006829748;0.1548500000000141;10.182543187973812;
0.1558500000000151;-14.165438424315251;0.1558500000000151;9.325829630171262;0.1558500000000151;4.839608794143935;0.1558500000000151;10.182543187966408;
0.1568500000000161;-14.272523866593462;0.1568500000000161;5.4786807072656245;0.1568500000000161;8.793843159327778;0.1568500000000161;10.182543187984379;
0.1578500000000171;-12.98251523025209;0.1578500000000171;1.0952403445163221;0.1578500000000171;11.887274885735717;0.1578500000000171;10.182543187976622;
0.1588500000000181;-10.421687548675527;0.1588500000000181;-3.3954097741358025;0.1588500000000181;13.817097322811284;0.1588500000000181;10.182543187968879;
0.15984000000001908;-6.880488103632024;0.15984000000001908;-7.515140069901542;0.15984000000001908;14.395628173533536;0.15984000000001908;10.182543187977705;
0.16084000000002008;-2.6346099896730886;0.16084000000002008;-10.943217070477589;0.16084000000002008;13.577827060150666;0.16084000000002008;10.18254318797022;
0.16184000000002108;1.8691621064749224;0.16184000000002108;-13.300095738315518;0.16184000000002108;11.4309336318406;0.16184000000002108;10.18254318796282;
0.16284000000002208;6.189967592448215;0.16284000000002208;-14.355068368108084;0.16284000000002208;8.16510077565989;0.16284000000002208;10.182543187981047;
0.16384000000002308;9.904855922405295;0.16384000000002308;-14.004866888348527;0.16384000000002308;4.100010965943269;0.16384000000002308;10.18254318797328;
0.16484000000002408;12.650187943484703;0.16484000000002408;-12.28377145991544;0.16484000000002408;-0.36641648356921047;0.16484000000002408;10.182543187965544;
0.16584000000002508;14.157231429651079;0.16584000000002508;-9.360254894932647;0.16584000000002508;-4.796976534718377;0.16584000000002508;10.182543187983548;
0.16684000000002608;14.278466464211782;0.16684000000002608;-5.520491364087531;0.16684000000002608;-8.757975100124193;0.16684000000002608;10.182543187975874;
0.16784000000002708;13.002025717332524;0.16784000000002708;-1.140343675007382;0.16784000000002708;-11.861682042325086;0.16784000000002708;10.182543187968376;
0.16884000000002808;10.452856102805733;0.16884000000002808;3.3514287982166824;0.16884000000002808;-13.804284901022372;0.16884000000002808;10.182543187961008;
0.16983000000002907;6.920195821929802;0.16983000000002907;7.476512441512744;0.16983000000002907;-14.396708263442516;0.16983000000002907;10.182543187970005;
0.17083000000003007;2.6790731694807146;0.17083000000003007;10.913757008269695;0.17083000000003007;-13.592830177750399;0.17083000000003007;10.182543187962237;
0.17183000000003107;-1.8242958310129527;0.17183000000003107;13.282686998478338;0.17183000000003107;-11.458391167465392;0.17183000000003107;10.182543187980182;
0.17283000000003207;-6.149090044933631;0.17283000000003207;14.351415039313697;0.17283000000003207;-8.202324994380087;0.17283000000003207;10.182543187972458;
0.17383000000003307;-9.871968482021247;0.17383000000003307;14.015326583913941;0.17383000000003307;-4.1433581018927335;0.17383000000003307;10.182543187964813;
0.17483000000003407;-12.62850986207651;0.17483000000003407;12.307320311983748;0.17483000000003407;0.3211895500927158;0.17483000000003407;10.18254318798306;
0.17583000000003507;-14.1488847087903;0.17583000000003507;9.394587777747844;0.17583000000003507;4.7542969310424;0.17583000000003507;10.182543187975668;
0.17683000000003607;-14.284268139131973;0.17683000000003607;5.562247535890304;0.17683000000003607;8.722020603241614;0.17683000000003607;10.182543187968163;
0.17783000000003707;-13.021407879669507;0.17783000000003707;1.1854357507687576;0.17783000000003707;11.835972128900696;0.17783000000003707;10.18254318796037;
0.17883000000003807;-10.483921491480263;0.17883000000003807;-3.307414745073496;0.17883000000003807;13.791336236553715;0.17883000000003807;10.182543187978316;
0.17982000000003906;-6.959835240686968;0.17982000000003906;-7.43781102296502;0.17982000000003906;14.397646263651959;0.17982000000003906;10.182543187961425;
0.18082000000004006;-2.72350990790513;0.18082000000004006;-10.88418923172614;0.18082000000004006;13.607699139631254;0.18082000000004006;10.182543187979464;
0.18182000000004106;1.7794115504666634;0.18182000000004106;-13.265147163843434;0.18182000000004106;11.485735613376775;0.18182000000004106;10.182543187972055;
0.18282000000004206;6.108151808382859;0.18282000000004206;-14.34762006784793;0.18282000000004206;8.239468259465093;0.18282000000004206;10.182543187964646;
0.18382000000004306;9.838983609331093;0.18382000000004306;-14.025647953897067;0.18382000000004306;4.186664344566013;0.18382000000004306;10.182543187982775;
0.18482000000004406;12.606707142333331;0.18482000000004406;-12.330747695748597;0.18482000000004406;-0.2759594465846865;0.18482000000004406;10.182543187974986;
0.18582000000004506;14.14039834414894;0.18582000000004506;-9.428827939774287;0.18582000000004506;-4.711570404374597;0.18582000000004506;10.182543187967296;
0.18682000000004606;14.28992883409111;0.18682000000004606;-5.603948810553693;0.18682000000004606;-8.685980023537358;0.18682000000004606;10.18254318795957;
0.18782000000004706;13.040661525991686;0.18782000000004706;-1.230516126741128;0.18782000000004706;-11.810145399250507;0.18782000000004706;10.182543187977618;
0.18882000000004806;10.514883408067533;0.18882000000004806;3.263368049057605;0.18882000000004806;-13.778251457125096;0.18882000000004806;10.18254318797018;
0.18981000000004905;6.999405968683451;0.18981000000004905;7.399036196259215;0.18981000000004905;-14.398442164942635;0.18981000000004905;10.182543187979334;
0.19081000000005005;2.767919766398837;0.19081000000005005;10.854514032589593;0.19081000000005005;-13.622433798988418;0.19081000000005005;10.182543187971705;
0.19181000000005105;-1.734509707845231;0.19181000000005105;13.247476407560864;0.19181000000005105;-11.51296669971564;0.19181000000005105;10.182543187963923;
0.19281000000005205;-6.067153286870747;0.19281000000005205;14.343683491201462;0.19281000000005205;-8.276530204330736;0.19281000000005205;10.18254318798191;
0.19381000000005305;-9.80590162980746;0.19381000000005305;14.035830896364558;0.19381000000005305;-4.229929266557137;0.19381000000005305;10.182543187974193;
0.19481000000005405;-12.58477999948087;0.19481000000005405;12.35405338001053;0.19481000000005405;0.23072661947029127;0.19481000000005405;10.182543187966616;
